unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,from_hour,to_hour,interval_label,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
subbasin,MAU,Mahanadi Upper,Mahanadi Basin,Mahanadi Upper,29796.635875400003,9,12,9-12 h,0.7544642857142857,1.2881256597317987,0.9718448057797946,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHO,Muhury and Others,Minor rivers draining into Bangladesh Basin,Muhury and Others,1676.3936024500001,9,12,9-12 h,1.125,2.612082222116415,2.9385924998809667,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHU,Mahi Upper,Mahi Basin,Mahi Upper,24959.804656099997,9,12,9-12 h,0.6621621621621622,1.0092737229740447,0.6683028706179486,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAG,Nagvati and other,East flowing rivers between Mahanadi and Godavari Basin,Nagvati and other,24372.2391257,9,12,9-12 h,1.2466216216216217,0.8567396905714274,1.0680302223677591,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAM,Narmada Middle,Narmada Basin,Narmada Middle,40575.718659599996,9,12,9-12 h,2.6483050847457625,0.5698237913873196,1.5090672441401474,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAO,Naoch chara and others,Barak and others Basin,Naoch chara and others,7695.8122394600005,9,12,9-12 h,2.0721153846153846,0.5948601972254292,1.2326189663661538,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAU,Narmada Upper,Narmada Basin,Narmada Upper,43192.6765088,9,12,9-12 h,1.9041666666666666,0.7502146299514302,1.4285336911991815,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NET,Netravati and others,West flowing rivers South of Tapi Basin,Netravati and others,18762.0879077,9,12,9-12 h,0.65,3.0,1.9500000000000002,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAL,Palar and other,East flowing rivers between Pennar and Cauvery Basin,Palar and other,35392.3393366,9,12,9-12 h,0.024739583333333332,2.167868332843748,0.05363215927608231,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAM,Pamba and others,East flowing rivers South of Cauvery Basin,Pamba and others,18289.4135022,9,12,9-12 h,0.3020833333333333,0.8878051716861065,0.2681911456135113,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAR,Periyar and others,West flowing rivers South of Tapi Basin,Periyar and others,21895.2090182,9,12,9-12 h,1.2176724137931034,1.6922871689364651,2.060651401829963,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PEL,Pennar Lower,Pennar Basin,Pennar Lower,17979.8549043,9,12,9-12 h,0.08333333333333333,1.3874874274526288,0.11562395228771906,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PEU,Pennar Upper,Pennar Basin,Pennar Upper,36263.575012400004,9,12,9-12 h,0.07015306122448979,0.5402155371114156,0.037897773649397774,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PON,Ponnaiyar and other,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,28249.4865729,9,12,9-12 h,0.05405405405405406,2.3547514049675646,0.12728385972797648,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PRA,Pranhita and others,Godavari Basin,Pranhita and others,36119.600279599996,9,12,9-12 h,0.2928921568627451,0.6290515234834422,0.18424425749086112,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAM,Ramganga,Ganga Basin,Ramganga,30839.689987,9,12,9-12 h,0.7096354166666666,0.9357872441166792,0.6640677708900914,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAN,Drainage of Rann,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,21229.9018898,9,12,9-12 h,0.8951612903225806,0.3,0.2685483870967742,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAV,Ravi,Indus (Up to border) Basin,Ravi,13710.196473299999,9,12,9-12 h,0.6458333333333334,0.8470395402542363,0.5470463697475276,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAL,Sabarmati Lower,Sabarmati Basin,Sabarmati Lower,10865.3209002,9,12,9-12 h,0.55078125,1.6339446649827731,0.899946085010043,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAR,Saraswati,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,27260.8387238,9,12,9-12 h,0.20579268292682926,0.3,0.06173780487804877,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAU,Sabarmati Upper,Sabarmati Basin,Sabarmati Upper,19813.2727963,9,12,9-12 h,0.24553571428571427,1.1162631343386376,0.2740824660206476,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHE,Shetranjuli and other east flowing rivers,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,18221.670857200003,9,12,9-12 h,0.6658653846153846,2.0345971933241245,1.3547678426701502,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHK,Shaksgam,Area of North Ladakha not draining into Indus Basin,Shaksgam,6523.49752196,9,12,9-12 h,1.7727272727272727,0.3,0.5318181818181817,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHY,Shyok,Indus (Up to border) Basin,Shyok,38545.0481,9,12,9-12 h,0.6774193548387096,0.3,0.2032258064516129,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SON,Sone,Ganga Basin,Sone,65110.052420800006,9,12,9-12 h,2.8614690721649483,0.5338181198792714,1.527504040195776,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUB,Subernarekha,Subernarekha Basin,Subernarekha,25792.1620902,9,12,9-12 h,1.8125,0.7478027860442611,1.3553925497052233,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUL,Sutlaj Lower,Indus (Up to border) Basin,Sutlaj Lower,38442.7890103,9,12,9-12 h,0.26939655172413796,1.4943409949521296,0.40257031114012115,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUM,Sulmar,Area of North Ladakha not draining into Indus Basin,Sulmar,22715.7309665,9,12,9-12 h,0.43256578947368424,0.3,0.12976973684210527,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUU,Sutlaj Upper,Indus (Up to border) Basin,Sutlaj Upper,21439.429926099998,9,12,9-12 h,0.396484375,1.52395009327568,0.6042224002635996,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAM,Tapi Middle,Tapi Basin,Tapi Middle,31766.674366299998,9,12,9-12 h,2.191576086956522,0.42808503595736297,0.9381809279880795,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAU,Tapi Upper,Tapi Basin,Tapi Upper,28047.339302099997,9,12,9-12 h,1.5901162790697674,0.32498348389743703,0.5167615281741222,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TON,Tons,Ganga Basin,Tons,16905.7373669,9,12,9-12 h,0.425,0.892967614372046,0.37951123610811954,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TUL,Tungabhadra Lower,Krishna Basin,Tungabhadra Lower,41556.484720199995,9,12,9-12 h,0.05227272727272727,1.372432748373041,0.0717408027558635,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TUU,Tungabhadra Upper,Krishna Basin,Tungabhadra Upper,28519.4094375,9,12,9-12 h,0.28846153846153844,3.0,0.8653846153846153,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,29061.3749822,9,12,9-12 h,0.004464285714285714,1.0352742729013602,0.004621760146881072,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,UIN,Upper Indus,Indus (Up to border) Basin,Upper Indus,46450.1263776,9,12,9-12 h,0.37059859154929575,0.6903978746281246,0.25586047994581024,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAI,Vaippar and others,East flowing rivers South of Cauvery Basin,Vaippar and others,20356.688641599998,9,12,9-12 h,0.1388888888888889,1.4743590579219426,0.20477209137804758,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAM,Vamsadhara and other,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,21870.633760099998,9,12,9-12 h,4.046370967741935,0.3945235612383706,1.5963886842851003,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAR,Varrar and others,West flowing rivers South of Tapi Basin,Varrar and others,14164.6969417,9,12,9-12 h,0.8993055555555556,3.0,2.697916666666667,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAS,Vasishti and others,West flowing rivers South of Tapi Basin,Vasishti and others,27473.950096599998,9,12,9-12 h,2.054276315789474,2.042439097613838,4.1957342646705325,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,WAR,Wardha,Godavari Basin,Wardha,46242.0943756,9,12,9-12 h,0.4846153846153846,0.643078386728956,0.3116456797224941,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,WEI,Weinganga,Godavari Basin,Weinganga,49695.4011135,9,12,9-12 h,1.7255067567567568,0.7693768052812207,1.3275648760046739,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAL,Yamuna Lower,Ganga Basin,Yamuna Lower,124867.188956,9,12,9-12 h,0.9486486486486486,0.9027229051553216,0.856366864079778,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAM,Yamuna Middle,Ganga Basin,Yamuna Middle,34586.3897844,9,12,9-12 h,0.041273584905660375,1.4959451887236315,0.06174302076099894,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAU,Yamuna Upper,Ganga Basin,Yamuna Upper,35798.1884585,9,12,9-12 h,0.46205357142857145,1.859206803126219,0.8590531434087664,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHL,Mahi Lower,Mahi Basin,Mahi Lower,13092.144778,9,12,9-12 h,0.7006578947368421,2.132034428200847,1.4938267539696726,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAL,Narmada Lower,Narmada Basin,Narmada Lower,9725.401358770001,9,12,9-12 h,2.6125,0.8700828247245034,2.2730913795927647,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAL,Tapi Lower,Tapi Basin,Tapi Lower,3618.19482315,9,12,9-12 h,0.8928571428571429,1.108979763166371,0.990160502827117,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,ARA,Above Ramganga Confluence,Ganga Basin,Above Ramganga Confluence,39104.6123558,12,15,12-15 h,0.11530172413793104,1.5367691385840265,0.17719213128070133,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAI,Baitarni,Brahmani and Baitarni Basin,Baitarni,14351.232989600001,12,15,12-15 h,0.026785714285714284,1.1207493217874407,0.030020071119306446,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAM,Barmer,Indus (Up to border) Basin,Barmer,21658.9369285,12,15,12-15 h,0.041666666666666664,1.621091979311781,0.06754549913799088,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAN,Banas,Ganga Basin,Banas,51651.5088239,12,15,12-15 h,0.9226973684210527,0.4276598310579508,0.39460060069656316,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAR,Barak,Barak and others Basin,Barak,27658.980335700002,12,15,12-15 h,0.0,0.7999887961347484,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BEA,Beas,Indus (Up to border) Basin,Beas,19002.474906599997,12,15,12-15 h,0.21370967741935484,1.8211074446944802,0.38918828455164295,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHA,Bhadar and other west flowing rivers,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,18489.7027305,12,15,12-15 h,0.017241379310344827,0.727599473561951,0.01254481850968881,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHG,Bhagirathi and others (Ganga Lower),Ganga Basin,Bhagirathi and others (Ganga Lower),64038.9710863,12,15,12-15 h,0.3151041666666667,1.0456578444564568,0.3294911436959148,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHL,Bhima Lower,Krishna Basin,Bhima Lower,23652.6979435,12,15,12-15 h,0.2261029411764706,0.8776713384993428,0.1984440710209911,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHT,Bhatsol and others,West flowing rivers South of Tapi Basin,Bhatsol and others,29332.606177,12,15,12-15 h,0.001488095238095238,1.165852592166541,0.0017348996907240192,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHU,Bhima Upper,Krishna Basin,Bhima Upper,44793.3226794,12,15,12-15 h,0.4989754098360656,0.9792893441559641,0.48864130184831406,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRA,Brahmani,Brahmani and Baitarni Basin,Brahmani,37545.8337422,12,15,12-15 h,0.18426724137931033,0.6619753840795164,0.12198037788534191,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRL,Brahmaputra Lower,Brahmaputra Basin,Brahmaputra Lower,87392.2235093,12,15,12-15 h,0.17904135338345864,0.601339188095475,0.10766458207912405,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRU,Brahmaputra Upper,Brahmaputra Basin,Brahmaputra Upper,98972.86923639999,12,15,12-15 h,0.0033112582781456954,0.9528733092423488,0.003155209633252811,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CAL,Cauvery Lower,Cauvery Basin,Cauvery Lower,17386.448641799998,12,15,12-15 h,0.48011363636363635,3.0,1.4403409090909092,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CAM,Cauvery Middle,Cauvery Basin,Cauvery Middle,57280.980105099996,12,15,12-15 h,0.66,0.9949948179215079,0.6566965798281953,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CAU,Cauvery Upper,Cauvery Basin,Cauvery Upper,10958.799342,12,15,12-15 h,0.4609375,3.0,1.3828125,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHA,Chautang and others,Indus (Up to border) Basin,Chautang and others,27704.2449767,12,15,12-15 h,3.246794871794872,0.31651707479197105,1.0276660152700856,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHE,Chenab,Indus (Up to border) Basin,Chenab,29981.3828085,12,15,12-15 h,0.0234375,0.6905674460943234,0.016185174517835705,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHL,Chambal Lower,Ganga Basin,Chambal Lower,10941.2620969,12,15,12-15 h,0.07352941176470588,1.0610764439545965,0.0780203267613674,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHR,Churu,Indus (Up to border) Basin,Churu,66832.7547281,12,15,12-15 h,2.1002475247524752,0.3,0.6300742574257425,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHU,Chambal Upper,Ganga Basin,Chambal Upper,25546.5699826,12,15,12-15 h,0.5399305555555556,0.4875871790290584,0.2632632164549256,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,DAL,Drainage Area of Lakshadweep Islands,Drainage Area of Lakshadweep Islands Basin,Drainage Area of Lakshadweep Islands,669.812447676,12,15,12-15 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,DAM,Damodar,Ganga Basin,Damodar,41965.4937886,12,15,12-15 h,0.3580508474576271,0.6906719442923709,0.2472956749690904,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,DAN,Drainage Area of Andaman and Nicobar Islands,Drainage Area of Andaman and Nicobar Islands Basin,Drainage Area of Andaman and Nicobar Islands,7577.85235893,12,15,12-15 h,0.0,0.3,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GAN,Gandak and others,Ganga Basin,Gandak and others,56260.4279485,12,15,12-15 h,0.0,1.2543127145631654,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GDL,Godavari Lower,Godavari Basin,Godavari Lower,44492.9272893,12,15,12-15 h,0.0,1.0937425619698282,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GDM,Godavari Middle,Godavari Basin,Godavari Middle,36290.474892599996,12,15,12-15 h,0.5985576923076923,0.4050751006027801,0.24246081742810638,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GDU,Godavari Upper,Godavari Basin,Godavari Upper,21443.233252,12,15,12-15 h,1.1008064516129032,0.5745217902280108,0.6324372932751893,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GHA,Ghaghara,Ganga Basin,Ghaghara,58634.1755549,12,15,12-15 h,0.06527777777777778,0.7174585861697232,0.046834102152745825,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GHG,Ghaghara Confluence to Gomti confluence,Ganga Basin,Ghaghara Confluence to Gomti confluence,26254.0625402,12,15,12-15 h,0.0,0.9303203552848863,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GHO,Ghaghar and others,Indus (Up to border) Basin,Ghaghar and others,49978.9330453,12,15,12-15 h,1.919969512195122,0.4205286247741997,0.8074021385718056,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GIL,Gilgit,Indus (Up to border) Basin,Gilgit,27088.6965445,12,15,12-15 h,0.6726973684210527,0.3,0.20180921052631579,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GOM,Gomti,Ganga Basin,Gomti,29865.2109004,12,15,12-15 h,0.09861111111111111,0.7198999058118044,0.07099012960088627,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GTK,East flowing rivers between Godavari and krishna,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,10342.2894048,12,15,12-15 h,0.0,2.60029061953801,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,IMP,Imphal and others,Minor rivers draining into Myanmar Basin,Imphal and others,16754.8996877,12,15,12-15 h,0.06510416666666667,1.0575856062384512,0.06885322957281584,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,IND,Indravati,Godavari Basin,Indravati,38306.103516099996,12,15,12-15 h,0.0,1.1142950655052013,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,JHE,Jhelum,Indus (Up to border) Basin,Jhelum,29200.5186975,12,15,12-15 h,0.125,0.8909035594223285,0.11136294492779106,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KAS,Kali Sindh and others up to Confluence with Parbati,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,48492.609462,12,15,12-15 h,0.1695205479452055,0.5535478680327042,0.09383773790280431,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KOS,Kosi,Ganga Basin,Kosi,18413.5817315,12,15,12-15 h,0.016203703703703703,1.5698823426776376,0.025437908330424683,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KPO,Karnaphuli and Others,Minor rivers draining into Bangladesh Basin,Karnaphuli and Others,3776.83637815,12,15,12-15 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KRL,Krishna Lower,Krishna Basin,Krishna Lower,39494.3345917,12,15,12-15 h,0.01768867924528302,1.6174637722968357,0.028610797859024217,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KRM,Krishna Middle,Krishna Basin,Krishna Middle,22229.122290299998,12,15,12-15 h,0.0625,1.7006897719618248,0.10629311074761405,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KRU,Krishna Upper,Krishna Basin,Krishna Upper,54504.7707132,12,15,12-15 h,0.04358552631578947,2.582541313976433,0.11256142240193333,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KTP,East flowing rivers between krishna and Pennar,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,23334.6280124,12,15,12-15 h,0.248046875,3.0,0.744140625,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KYN,Kynchiang and other south flowing rivers,Barak and others Basin,Kynchiang and other south flowing rivers,10267.390013600001,12,15,12-15 h,0.0,0.7906700899017991,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,LIN,Lower Indus,Indus (Up to border) Basin,Lower Indus,23894.095446299998,12,15,12-15 h,0.0328125,0.31856077895674634,0.01045277555951824,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,LUL,Luni Lower,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,29180.1166377,12,15,12-15 h,0.1109375,0.3185926448377922,0.03534387153669257,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,LUU,Luni Upper,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,70202.5788834,12,15,12-15 h,0.37149532710280375,0.5373348333455109,0.1996173796774211,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAJ,Manjra,Godavari Basin,Manjra,29472.8781663,12,15,12-15 h,0.13210227272727273,1.2375140015881274,0.16347841214161343,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAL,Mahanadi Lower,Mahanadi Basin,Mahanadi Lower,57958.8771578,12,15,12-15 h,0.07291666666666667,0.7136313304037963,0.052035617841943486,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAM,Mahanadi Middle,Mahanadi Basin,Mahanadi Middle,51895.912271199995,12,15,12-15 h,0.17,0.512832636356456,0.08718154818059753,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAN,Mangpui Lui and others,Minor rivers draining into Myanmar Basin,Mangpui Lui and others,7976.1826088,12,15,12-15 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAU,Mahanadi Upper,Mahanadi Basin,Mahanadi Upper,29796.635875400003,12,15,12-15 h,0.08482142857142858,1.2881256597317987,0.10926065863796508,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHO,Muhury and Others,Minor rivers draining into Bangladesh Basin,Muhury and Others,1676.3936024500001,12,15,12-15 h,0.0,2.612082222116415,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHU,Mahi Upper,Mahi Basin,Mahi Upper,24959.804656099997,12,15,12-15 h,0.6334459459459459,1.0092737229740447,0.6393203481676804,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAG,Nagvati and other,East flowing rivers between Mahanadi and Godavari Basin,Nagvati and other,24372.2391257,12,15,12-15 h,0.011824324324324325,0.8567396905714274,0.010130367962837825,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAM,Narmada Middle,Narmada Basin,Narmada Middle,40575.718659599996,12,15,12-15 h,0.2086864406779661,0.5698237913873196,0.1189144988382436,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAO,Naoch chara and others,Barak and others Basin,Naoch chara and others,7695.8122394600005,12,15,12-15 h,0.0,0.5948601972254292,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAU,Narmada Upper,Narmada Basin,Narmada Upper,43192.6765088,12,15,12-15 h,0.17604166666666668,0.7502146299514302,0.13206903381436635,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NET,Netravati and others,West flowing rivers South of Tapi Basin,Netravati and others,18762.0879077,12,15,12-15 h,0.3275,3.0,0.9825,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAL,Palar and other,East flowing rivers between Pennar and Cauvery Basin,Palar and other,35392.3393366,12,15,12-15 h,0.07421875,2.167868332843748,0.16089647782824693,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAM,Pamba and others,East flowing rivers South of Cauvery Basin,Pamba and others,18289.4135022,12,15,12-15 h,1.3411458333333333,0.8878051716861065,1.1906762068186063,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAR,Periyar and others,West flowing rivers South of Tapi Basin,Periyar and others,21895.2090182,12,15,12-15 h,0.09482758620689655,1.6922871689364651,0.16047550739914754,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PEL,Pennar Lower,Pennar Basin,Pennar Lower,17979.8549043,12,15,12-15 h,0.3229166666666667,1.3874874274526288,0.4480428151149114,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PEU,Pennar Upper,Pennar Basin,Pennar Upper,36263.575012400004,12,15,12-15 h,0.6033163265306123,0.5402155371114156,0.3259208533848209,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PON,Ponnaiyar and other,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,28249.4865729,12,15,12-15 h,0.08614864864864864,2.3547514049675646,0.20285865144146248,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PRA,Pranhita and others,Godavari Basin,Pranhita and others,36119.600279599996,12,15,12-15 h,0.11274509803921569,0.6290515234834422,0.07092247568685868,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAM,Ramganga,Ganga Basin,Ramganga,30839.689987,12,15,12-15 h,0.3736979166666667,0.9357872441166792,0.34970174356964445,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAN,Drainage of Rann,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,21229.9018898,12,15,12-15 h,0.010080645161290322,0.3,0.0030241935483870967,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAV,Ravi,Indus (Up to border) Basin,Ravi,13710.196473299999,12,15,12-15 h,0.06547619047619048,0.8470395402542363,0.05546092227855119,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAL,Sabarmati Lower,Sabarmati Basin,Sabarmati Lower,10865.3209002,12,15,12-15 h,0.21484375,1.6339446649827731,0.35104279911739267,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAR,Saraswati,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,27260.8387238,12,15,12-15 h,0.08689024390243902,0.3,0.026067073170731706,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAU,Sabarmati Upper,Sabarmati Basin,Sabarmati Upper,19813.2727963,12,15,12-15 h,0.15625,1.1162631343386376,0.17441611474041213,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHE,Shetranjuli and other east flowing rivers,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,18221.670857200003,12,15,12-15 h,0.01201923076923077,2.0345971933241245,0.024454293188991883,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHK,Shaksgam,Area of North Ladakha not draining into Indus Basin,Shaksgam,6523.49752196,12,15,12-15 h,0.0,0.3,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHY,Shyok,Indus (Up to border) Basin,Shyok,38545.0481,12,15,12-15 h,0.07358870967741936,0.3,0.022076612903225806,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SON,Sone,Ganga Basin,Sone,65110.052420800006,12,15,12-15 h,0.007731958762886598,0.5338181198792714,0.004127459689788181,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUB,Subernarekha,Subernarekha Basin,Subernarekha,25792.1620902,12,15,12-15 h,0.19087837837837837,0.7478027860442611,0.142739383146962,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUL,Sutlaj Lower,Indus (Up to border) Basin,Sutlaj Lower,38442.7890103,12,15,12-15 h,0.27586206896551724,1.4943409949521296,0.412231998607484,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUM,Sulmar,Area of North Ladakha not draining into Indus Basin,Sulmar,22715.7309665,12,15,12-15 h,0.0,0.3,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUU,Sutlaj Upper,Indus (Up to border) Basin,Sutlaj Upper,21439.429926099998,12,15,12-15 h,0.02734375,1.52395009327568,0.041670510363006875,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAM,Tapi Middle,Tapi Basin,Tapi Middle,31766.674366299998,12,15,12-15 h,0.8682065217391305,0.42808503595736297,0.3716662200771127,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAU,Tapi Upper,Tapi Basin,Tapi Upper,28047.339302099997,12,15,12-15 h,0.7994186046511628,0.32498348389743703,0.25979784323196276,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TON,Tons,Ganga Basin,Tons,16905.7373669,12,15,12-15 h,0.0,0.892967614372046,0.0,0.0,NO ALERT,NO ALERT,20260917,00
