unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
watershed,C2AGHA63,Watershed C2AGHA63,Ganga Basin,Ghaghara,501.84514978,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,2.5,2.5,0.6021086740493774,1.5052716851234436,,,0,,0.0,0.9514971375465392,MATCHED,1.5485028624534607,1.5485028624534607,162.7438277372349,2026-07-08 00:00:55
watershed,C2AGHA64,Watershed C2AGHA64,Ganga Basin,Ghaghara,962.11941987,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,6.8125,6.8125,0.3,2.04375,,,0,,0.0,0.6904081106185913,MATCHED,6.122091889381409,6.122091889381409,886.7352215628147,2026-07-07 05:48:11
watershed,C2AGHA64,Watershed C2AGHA64,Ganga Basin,Ghaghara,962.11941987,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,5.8125,5.8125,0.3,1.74375,,,0,,0.0,0.6904081106185913,MATCHED,5.122091889381409,5.122091889381409,741.8933541774475,2026-07-07 11:59:06
watershed,C2AGHA64,Watershed C2AGHA64,Ganga Basin,Ghaghara,962.11941987,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,2.0,2.0,0.7622716876129582,1.5245433752259163,,,0,,0.0,0.6904081106185913,MATCHED,1.3095918893814087,1.3095918893814087,189.6837347707346,2026-07-07 17:42:37
watershed,C2AGHA64,Watershed C2AGHA64,Ganga Basin,Ghaghara,962.11941987,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,3.6875,3.6875,0.4134354915866892,1.5245433752259163,,,0,,0.0,0.6904081106185913,MATCHED,2.9970918893814087,2.9970918893814087,434.1043859835419,2026-07-08 00:00:55
watershed,C2AGHA65,Watershed C2AGHA65,Ganga Basin,Ghaghara,1115.5605239,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,6.708333333333333,6.708333333333333,0.3110783924501033,2.0868175493527765,,,0,,0.0,0.6951781709988912,MATCHED,6.013155162334442,6.013155162334442,864.980434252449,2026-07-07 05:48:11
watershed,C2AGHA65,Watershed C2AGHA65,Ganga Basin,Ghaghara,1115.5605239,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,9.520833333333334,9.520833333333334,0.3,2.85625,,,0,,0.0,0.6951781709988912,MATCHED,8.825655162334442,8.825655162334442,1269.5529765632584,2026-07-07 11:59:06
watershed,C2AGHA65,Watershed C2AGHA65,Ganga Basin,Ghaghara,1115.5605239,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,5.625,5.625,0.3709897865516047,2.0868175493527765,,,0,,0.0,0.6951781709988912,MATCHED,4.929821829001109,4.929821829001109,709.1450846216188,2026-07-07 17:42:37
watershed,C2AGHA65,Watershed C2AGHA65,Ganga Basin,Ghaghara,1115.5605239,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,9.541666666666668,9.541666666666668,0.3,2.8625000000000003,,,0,,0.0,0.6951781709988912,MATCHED,8.846488495667776,8.846488495667776,1272.5498102100053,2026-07-08 00:00:55
watershed,C2AGHA66,Watershed C2AGHA66,Ganga Basin,Ghaghara,374.93455264,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 05:48:11
watershed,C2AGHA66,Watershed C2AGHA66,Ganga Basin,Ghaghara,374.93455264,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 11:59:06
watershed,C2AGHA66,Watershed C2AGHA66,Ganga Basin,Ghaghara,374.93455264,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 17:42:37
watershed,C2AGHA66,Watershed C2AGHA66,Ganga Basin,Ghaghara,374.93455264,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-08 00:00:55
watershed,C2AGHA67,Watershed C2AGHA67,Ganga Basin,Ghaghara,652.9105783,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,7.8125,7.8125,0.3,2.34375,,,0,,0.0,2.827178716659546,MATCHED,4.985321283340454,4.985321283340454,176.33555508761265,2026-07-07 05:48:11
watershed,C2AGHA67,Watershed C2AGHA67,Ganga Basin,Ghaghara,652.9105783,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,7.4375,7.4375,0.3,2.23125,,,0,,0.0,2.827178716659546,MATCHED,4.610321283340454,4.610321283340454,163.07144844340723,2026-07-07 11:59:06
watershed,C2AGHA67,Watershed C2AGHA67,Ganga Basin,Ghaghara,652.9105783,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,2.625,2.625,0.6786009665182503,1.7813275371104071,,,0,,0.0,2.827178716659546,MATCHED,-0.2021787166595459,0.2021787166595459,-7.151253490562147,2026-07-07 17:42:37
watershed,C2AGHA67,Watershed C2AGHA67,Ganga Basin,Ghaghara,652.9105783,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,3.75,3.75,0.4750206765627752,1.7813275371104071,,,0,,0.0,2.827178716659546,MATCHED,0.9228212833404541,0.9228212833404541,32.641066442054075,2026-07-08 00:00:55
watershed,C2AGHA68,Watershed C2AGHA68,Ganga Basin,Ghaghara,751.44539986,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,5.625,5.625,0.5055466827337419,2.843700090377298,,,0,,0.0,0.0,MATCHED,5.625,5.625,,2026-07-07 05:48:11
watershed,C2AGHA68,Watershed C2AGHA68,Ganga Basin,Ghaghara,751.44539986,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,3.5,3.5,0.8124857401077995,2.843700090377298,,,0,,0.0,0.0,MATCHED,3.5,3.5,,2026-07-07 11:59:06
watershed,C2AGHA68,Watershed C2AGHA68,Ganga Basin,Ghaghara,751.44539986,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.4375,1.4375,1.9782261498276856,2.843700090377298,,,0,,0.0,0.0,MATCHED,1.4375,1.4375,,2026-07-07 17:42:37
watershed,C2AGHA68,Watershed C2AGHA68,Ganga Basin,Ghaghara,751.44539986,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,3.5,3.5,0.8124857401077995,2.843700090377298,,,0,,0.0,0.0,MATCHED,3.5,3.5,,2026-07-08 00:00:55
watershed,C2AGHA69,Watershed C2AGHA69,Ganga Basin,Ghaghara,516.37330413,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,7.4375,7.4375,0.3687133709607937,2.742305696520903,,,0,,0.0,1.2950563430786133,MATCHED,6.142443656921387,6.142443656921387,474.29933761179416,2026-07-07 05:48:11
watershed,C2AGHA69,Watershed C2AGHA69,Ganga Basin,Ghaghara,516.37330413,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,6.25,6.25,0.4387689114433445,2.742305696520903,,,0,,0.0,1.2950563430786133,MATCHED,4.954943656921387,4.954943656921387,382.60448538806224,2026-07-07 11:59:06
watershed,C2AGHA69,Watershed C2AGHA69,Ganga Basin,Ghaghara,516.37330413,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.9375,1.9375,1.4153835853011114,2.742305696520903,,,0,,0.0,1.2950563430786133,MATCHED,0.6424436569213867,0.6424436569213867,49.60739047029931,2026-07-07 17:42:37
watershed,C2AGHA69,Watershed C2AGHA69,Ganga Basin,Ghaghara,516.37330413,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,2.4375,2.4375,1.1250484908803706,2.742305696520903,,,0,,0.0,1.2950563430786133,MATCHED,1.1424436569213867,1.1424436569213867,88.21574930134429,2026-07-08 00:00:55
watershed,C2AGHA70,Watershed C2AGHA70,Ganga Basin,Ghaghara,578.6921312,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 05:48:11
watershed,C2AGHA70,Watershed C2AGHA70,Ganga Basin,Ghaghara,578.6921312,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 11:59:06
watershed,C2AGHA70,Watershed C2AGHA70,Ganga Basin,Ghaghara,578.6921312,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 17:42:37
watershed,C2AGHA70,Watershed C2AGHA70,Ganga Basin,Ghaghara,578.6921312,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-08 00:00:55
watershed,C2AGHA71,Watershed C2AGHA71,Ganga Basin,Ghaghara,496.45311926,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 05:48:11
watershed,C2AGHA71,Watershed C2AGHA71,Ganga Basin,Ghaghara,496.45311926,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 11:59:06
watershed,C2AGHA71,Watershed C2AGHA71,Ganga Basin,Ghaghara,496.45311926,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 17:42:37
watershed,C2AGHA71,Watershed C2AGHA71,Ganga Basin,Ghaghara,496.45311926,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-08 00:00:55
watershed,C2AGHA72,Watershed C2AGHA72,Ganga Basin,Ghaghara,977.07017081,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,6.375,6.375,0.4077924689265499,2.599676989406756,,,0,,0.0,2.640957474708557,MATCHED,3.734042525291443,3.734042525291443,141.38972554654683,2026-07-07 05:48:11
watershed,C2AGHA72,Watershed C2AGHA72,Ganga Basin,Ghaghara,977.07017081,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,4.8125,4.8125,0.5401926211754298,2.599676989406756,,,0,,0.0,2.640957474708557,MATCHED,2.171542525291443,2.171542525291443,82.22557712827555,2026-07-07 11:59:06
watershed,C2AGHA72,Watershed C2AGHA72,Ganga Basin,Ghaghara,977.07017081,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.15625,1.15625,2.248369288135573,2.599676989406756,,,0,,0.0,2.640957474708557,MATCHED,-1.4847074747085571,1.4847074747085571,-56.218530170479255,2026-07-07 17:42:37
watershed,C2AGHA72,Watershed C2AGHA72,Ganga Basin,Ghaghara,977.07017081,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,2.03125,2.03125,1.279840979400249,2.599676989406756,,,0,,0.0,2.640957474708557,MATCHED,-0.6097074747085571,0.6097074747085571,-23.08660705624733,2026-07-08 00:00:55
watershed,C2AGHA73,Watershed C2AGHA73,Ganga Basin,Ghaghara,503.61922412,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,9.0,9.0,0.3084890156938968,2.776401141245071,,,0,,0.0,0.0,MATCHED,9.0,9.0,,2026-07-07 05:48:11
watershed,C2AGHA73,Watershed C2AGHA73,Ganga Basin,Ghaghara,503.61922412,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,3.6875,3.6875,0.7529223433884938,2.776401141245071,,,0,,0.0,0.0,MATCHED,3.6875,3.6875,,2026-07-07 11:59:06
watershed,C2AGHA73,Watershed C2AGHA73,Ganga Basin,Ghaghara,503.61922412,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,2.875,2.875,0.9657047447808944,2.776401141245071,,,0,,0.0,0.0,MATCHED,2.875,2.875,,2026-07-07 17:42:37
watershed,C2AGHA73,Watershed C2AGHA73,Ganga Basin,Ghaghara,503.61922412,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,8.0625,8.0625,0.3443598314722569,2.776401141245071,,,0,,0.0,0.0,MATCHED,8.0625,8.0625,,2026-07-08 00:00:55
watershed,C2AGHA74,Watershed C2AGHA74,Ganga Basin,Ghaghara,441.71796106,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,7.3125,7.3125,0.3005555065464546,2.197812141620949,,,0,,0.0,0.8647940754890442,MATCHED,6.447705924510956,6.447705924510956,745.5770231618151,2026-07-07 05:48:11
watershed,C2AGHA74,Watershed C2AGHA74,Ganga Basin,Ghaghara,441.71796106,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,2.0625,2.0625,1.065605886846521,2.197812141620949,,,0,,0.0,0.8647940754890442,MATCHED,1.1977059245109558,1.1977059245109558,138.49608345589658,2026-07-07 11:59:06
watershed,C2AGHA74,Watershed C2AGHA74,Ganga Basin,Ghaghara,441.71796106,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.75,1.75,1.2558926523548284,2.197812141620949,,,0,,0.0,0.8647940754890442,MATCHED,0.8852059245109558,0.8852059245109558,102.3603132353062,2026-07-07 17:42:37
watershed,C2AGHA74,Watershed C2AGHA74,Ganga Basin,Ghaghara,441.71796106,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,2.8125,2.8125,0.7814443170207821,2.197812141620949,,,0,,0.0,0.8647940754890442,MATCHED,1.9477059245109558,1.9477059245109558,225.2219319853135,2026-07-08 00:00:55
watershed,C2AGHA75,Watershed C2AGHA75,Ganga Basin,Ghaghara,897.06443457,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,9.0,9.0,0.3978370798459699,3.580533718613729,,,0,,0.0,4.561705112457275,MATCHED,4.438294887542725,4.438294887542725,97.29464702622847,2026-07-07 05:48:11
watershed,C2AGHA75,Watershed C2AGHA75,Ganga Basin,Ghaghara,897.06443457,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,5.375,5.375,0.6661458081141821,3.580533718613729,,,0,,0.0,4.561705112457275,MATCHED,0.8132948875427246,0.8132948875427246,17.828747529553116,2026-07-07 11:59:06
watershed,C2AGHA75,Watershed C2AGHA75,Ganga Basin,Ghaghara,897.06443457,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,2.75,2.75,1.3020122613140832,3.580533718613729,,,0,,0.0,4.561705112457275,MATCHED,-1.8117051124572754,1.8117051124572754,-39.71552451976352,2026-07-07 17:42:37
watershed,C2AGHA75,Watershed C2AGHA75,Ganga Basin,Ghaghara,897.06443457,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,4.625,4.625,0.7741694526732387,3.580533718613729,,,0,,0.0,4.561705112457275,MATCHED,0.06329488754272461,0.06329488754272461,1.3875269440340752,2026-07-08 00:00:55
watershed,C2AGHA76,Watershed C2AGHA76,Ganga Basin,Ghaghara,677.84456062,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,5.84375,5.84375,0.3415715144760101,1.996058537719184,,,0,,0.0,1.0820297077298164,MATCHED,4.761720292270184,4.761720292270184,440.07297195754893,2026-07-07 05:48:11
watershed,C2AGHA76,Watershed C2AGHA76,Ganga Basin,Ghaghara,677.84456062,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,1.875,1.875,1.0645645534502317,1.9960585377191844,,,0,,0.0,1.0820297077298164,MATCHED,0.7929702922701836,0.7929702922701836,73.28544554787666,2026-07-07 11:59:06
watershed,C2AGHA76,Watershed C2AGHA76,Ganga Basin,Ghaghara,677.84456062,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.46875,1.46875,1.359018578872636,1.996058537719184,,,0,,0.0,1.0820297077298164,MATCHED,0.38672029227018356,0.38672029227018356,35.740265679170044,2026-07-07 17:42:37
watershed,C2AGHA76,Watershed C2AGHA76,Ganga Basin,Ghaghara,677.84456062,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,1.875,1.875,1.0645645534502317,1.9960585377191844,,,0,,0.0,1.0820297077298164,MATCHED,0.7929702922701836,0.7929702922701836,73.28544554787666,2026-07-08 00:00:55
watershed,C2AGHG01,Watershed C2AGHG01,Ganga Basin,Ghaghara Confluence to Gomti confluence,749.88036945,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,4.125,4.125,0.3788832850107864,1.562893550669494,,,0,,0.0,3.0150463581085205,MATCHED,1.1099536418914795,1.1099536418914795,36.81381677288058,2026-07-07 05:48:11
watershed,C2AGHG01,Watershed C2AGHG01,Ganga Basin,Ghaghara Confluence to Gomti confluence,749.88036945,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,4.375,4.375,0.3572328115815986,1.562893550669494,,,0,,0.0,3.0150463581085205,MATCHED,1.3599536418914795,1.3599536418914795,45.10556324396425,2026-07-07 11:59:06
watershed,C2AGHG01,Watershed C2AGHG01,Ganga Basin,Ghaghara Confluence to Gomti confluence,749.88036945,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,2.03125,2.03125,0.7694245172526739,1.562893550669494,,,0,,0.0,3.0150463581085205,MATCHED,-0.9837963581085205,0.9837963581085205,-32.629559922445175,2026-07-07 17:42:37
watershed,C2AGHG01,Watershed C2AGHG01,Ganga Basin,Ghaghara Confluence to Gomti confluence,749.88036945,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,4.09375,4.09375,0.3817755238276626,1.562893550669494,,,0,,0.0,3.0150463581085205,MATCHED,1.0787036418914795,1.0787036418914795,35.77734846399512,2026-07-08 00:00:55
watershed,C2AGHG02,Watershed C2AGHG02,Ganga Basin,Ghaghara Confluence to Gomti confluence,1254.17807985,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,1.90625,1.90625,1.3088654938907054,2.495024847729157,,,0,,0.0,8.305235385894775,MATCHED,-6.398985385894775,6.398985385894775,-77.04761019492011,2026-07-07 05:48:11
watershed,C2AGHG02,Watershed C2AGHG02,Ganga Basin,Ghaghara Confluence to Gomti confluence,1254.17807985,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,1.34375,1.34375,1.8567626773798376,2.495024847729157,,,0,,0.0,8.305235385894775,MATCHED,-6.961485385894775,6.961485385894775,-83.82044653084533,2026-07-07 11:59:06
watershed,C2AGHG02,Watershed C2AGHG02,Ganga Basin,Ghaghara Confluence to Gomti confluence,1254.17807985,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,2.25,2.25,1.1088999323240698,2.495024847729157,,,0,,0.0,8.305235385894775,MATCHED,-6.055235385894775,6.055235385894775,-72.90865465629915,2026-07-07 17:42:37
watershed,C2AGHG02,Watershed C2AGHG02,Ganga Basin,Ghaghara Confluence to Gomti confluence,1254.17807985,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,3.375,3.375,0.7392666215493798,2.495024847729157,,,0,,0.0,8.305235385894775,MATCHED,-4.930235385894775,4.930235385894775,-59.362981984448716,2026-07-08 00:00:55
watershed,C2AGHG03,Watershed C2AGHG03,Ganga Basin,Ghaghara Confluence to Gomti confluence,701.74839514,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 05:48:11
watershed,C2AGHG03,Watershed C2AGHG03,Ganga Basin,Ghaghara Confluence to Gomti confluence,701.74839514,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 11:59:06
watershed,C2AGHG03,Watershed C2AGHG03,Ganga Basin,Ghaghara Confluence to Gomti confluence,701.74839514,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 17:42:37
watershed,C2AGHG03,Watershed C2AGHG03,Ganga Basin,Ghaghara Confluence to Gomti confluence,701.74839514,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-08 00:00:55
watershed,C2AGHG04,Watershed C2AGHG04,Ganga Basin,Ghaghara Confluence to Gomti confluence,426.18584356,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,7.375,7.375,0.3,2.2125,,,0,,0.0,6.657371997833252,MATCHED,0.717628002166748,0.717628002166748,10.779448743442781,2026-07-07 05:48:11
watershed,C2AGHG04,Watershed C2AGHG04,Ganga Basin,Ghaghara Confluence to Gomti confluence,426.18584356,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,7.5625,7.5625,0.3,2.26875,,,0,,0.0,6.657371997833252,MATCHED,0.905128002166748,0.905128002166748,13.595875406411665,2026-07-07 11:59:06
watershed,C2AGHG04,Watershed C2AGHG04,Ganga Basin,Ghaghara Confluence to Gomti confluence,426.18584356,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.3125,1.3125,1.1943569893317525,1.567593548497925,,,0,,0.0,6.657371997833252,MATCHED,-5.344871997833252,5.344871997833252,-80.2850133592178,2026-07-07 17:42:37
watershed,C2AGHG04,Watershed C2AGHG04,Ganga Basin,Ghaghara Confluence to Gomti confluence,426.18584356,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,2.25,2.25,0.6967082437768556,1.567593548497925,,,0,,0.0,6.657371997833252,MATCHED,-4.407371997833252,4.407371997833252,-66.20288004437339,2026-07-08 00:00:55
watershed,C2AGHG05,Watershed C2AGHG05,Ganga Basin,Ghaghara Confluence to Gomti confluence,612.74946092,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 05:48:11
watershed,C2AGHG05,Watershed C2AGHG05,Ganga Basin,Ghaghara Confluence to Gomti confluence,612.74946092,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 11:59:06
watershed,C2AGHG05,Watershed C2AGHG05,Ganga Basin,Ghaghara Confluence to Gomti confluence,612.74946092,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 17:42:37
watershed,C2AGHG05,Watershed C2AGHG05,Ganga Basin,Ghaghara Confluence to Gomti confluence,612.74946092,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-08 00:00:55
watershed,C2AGHG06,Watershed C2AGHG06,Ganga Basin,Ghaghara Confluence to Gomti confluence,743.80012061,,,20260707,00,2026-07-07 00:00:00,2026-07-07 00:00:00,2026-07-08 00:00:00,20260708,8.3125,8.3125,0.3,2.49375,,,0,,0.0,4.990403413772583,MATCHED,3.322096586227417,3.322096586227417,66.56970009797304,2026-07-07 05:48:11
watershed,C2AGHG06,Watershed C2AGHG06,Ganga Basin,Ghaghara Confluence to Gomti confluence,743.80012061,,,20260707,06,2026-07-07 06:00:00,2026-07-07 06:00:00,2026-07-08 06:00:00,20260708,7.8125,7.8125,0.3,2.34375,,,0,,0.0,4.990403413772583,MATCHED,2.822096586227417,2.822096586227417,56.55047001689195,2026-07-07 11:59:06
watershed,C2AGHG06,Watershed C2AGHG06,Ganga Basin,Ghaghara Confluence to Gomti confluence,743.80012061,,,20260707,12,2026-07-07 12:00:00,2026-07-07 12:00:00,2026-07-08 12:00:00,20260708,1.5,1.5,0.8821281934029436,1.3231922901044153,,,0,,0.0,4.990403413772583,MATCHED,-3.490403413772583,3.490403413772583,-69.94230975675674,2026-07-07 17:42:37
watershed,C2AGHG06,Watershed C2AGHG06,Ganga Basin,Ghaghara Confluence to Gomti confluence,743.80012061,,,20260707,18,2026-07-07 18:00:00,2026-07-07 18:00:00,2026-07-08 18:00:00,20260708,2.6875,2.6875,0.4923506195737359,1.3231922901044153,,,0,,0.0,4.990403413772583,MATCHED,-2.302903413772583,2.302903413772583,-46.14663831418917,2026-07-08 00:00:55
