parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,CAU,Cauvery Upper,subbasin||CAU,,Cauvery Basin,Cauvery Upper,district,Karnataka||Chikkamagaluru,Chikkamagaluru,district||Karnataka||Chikkamagaluru,Karnataka,,,736.3269,6.72,10.21
subbasin,CAU,Cauvery Upper,subbasin||CAU,,Cauvery Basin,Cauvery Upper,district,Karnataka||Hassan,Hassan,district||Karnataka||Hassan,Karnataka,,,4429.4262,40.43,64.9
subbasin,CAU,Cauvery Upper,subbasin||CAU,,Cauvery Basin,Cauvery Upper,district,Karnataka||Kodagu,Kodagu,district||Karnataka||Kodagu,Karnataka,,,2689.726,24.55,65.45
subbasin,CAU,Cauvery Upper,subbasin||CAU,,Cauvery Basin,Cauvery Upper,district,Karnataka||Mandya,Mandya,district||Karnataka||Mandya,Karnataka,,,990.5147,9.04,19.95
subbasin,CAU,Cauvery Upper,subbasin||CAU,,Cauvery Basin,Cauvery Upper,district,Karnataka||Mysuru,Mysuru,district||Karnataka||Mysuru,Karnataka,,,2109.7969,19.26,33.45
subbasin,CAU,Cauvery Upper,subbasin||CAU,,Cauvery Basin,Cauvery Upper,district,Kerala||Wayanad,Wayanad,district||Kerala||Wayanad,Kerala,,,0.9444,0.01,0.04
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Uttar Pradesh||Agra,Agra,district||Uttar Pradesh||Agra,Uttar Pradesh,,,435.1188,3.83,10.77
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Uttar Pradesh||Auraiya,Auraiya,district||Uttar Pradesh||Auraiya,Uttar Pradesh,,,4.1863,0.04,0.21
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Rajasthan||Baran,Baran,district||Rajasthan||Baran,Rajasthan,,,765.9526,6.74,10.94
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Madhya Pradesh||Bhind,Bhind,district||Madhya Pradesh||Bhind,Madhya Pradesh,,,264.3904,2.33,5.92
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Rajasthan||Dhaulpur,Dhaulpur,district||Rajasthan||Dhaulpur,Rajasthan,,,817.1211,7.19,26.9
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Uttar Pradesh||Etawah,Etawah,district||Uttar Pradesh||Etawah,Uttar Pradesh,,,231.034,2.03,9.94
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Madhya Pradesh||Guna,Guna,district||Madhya Pradesh||Guna,Madhya Pradesh,,,595.5249,5.24,9.33
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Rajasthan||Karauli,Karauli,district||Rajasthan||Karauli,Rajasthan,,,815.6768,7.18,16.25
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Madhya Pradesh||Morena,Morena,district||Madhya Pradesh||Morena,Madhya Pradesh,,,1256.8184,11.06,25.15
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Rajasthan||Sawai Madhopur,Sawai Madhopur,district||Rajasthan||Sawai Madhopur,Rajasthan,,,199.6439,1.76,3.97
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Madhya Pradesh||Sheopur,Sheopur,district||Madhya Pradesh||Sheopur,Madhya Pradesh,,,4033.497,35.5,61.12
subbasin,CHL,Chambal Lower,subbasin||CHL,,Ganga Basin,Chambal Lower,district,Madhya Pradesh||Shivpuri,Shivpuri,district||Madhya Pradesh||Shivpuri,Madhya Pradesh,,,1952.2826,17.18,18.95
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Agar Malwa,Agar Malwa,district||Madhya Pradesh||Agar Malwa,Madhya Pradesh,,,622.2957,2.34,22.74
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Rajasthan||Bhilwara,Bhilwara,district||Rajasthan||Bhilwara,Rajasthan,,,3.0124,0.01,0.03
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Rajasthan||Bundi,Bundi,district||Rajasthan||Bundi,Rajasthan,,,6.0242,0.02,0.1
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Rajasthan||Chittaurgarh,Chittaurgarh,district||Rajasthan||Chittaurgarh,Rajasthan,,,1930.2184,7.26,24.73
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Dewas,Dewas,district||Madhya Pradesh||Dewas,Madhya Pradesh,,,1044.8642,3.93,14.9
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Dhar,Dhar,district||Madhya Pradesh||Dhar,Madhya Pradesh,,,1646.9858,6.19,20.19
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Disputed (Madhya Pradesh & Rajasthan)||Disputed (Mandsaur & Jhalawar),Disputed (Mandsaur & Jhalawar),district||Disputed (Madhya Pradesh & Rajasthan)||Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),,,0.1519,0.0,5.27
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Disputed (Madhya Pradesh & Rajasthan)||Disputed (Nimach & Chittaurgarh ),Disputed (Nimach & Chittaurgarh ),district||Disputed (Madhya Pradesh & Rajasthan)||Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),,,2.3905,0.01,79.76
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Disputed (Ratlam & Mandsaur),Disputed (Ratlam & Mandsaur),district||Madhya Pradesh||Disputed (Ratlam & Mandsaur),Madhya Pradesh,,,2.4778,0.01,100.0
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Indore,Indore,district||Madhya Pradesh||Indore,Madhya Pradesh,,,2866.2702,10.78,73.33
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Rajasthan||Jhalawar,Jhalawar,district||Rajasthan||Jhalawar,Rajasthan,,,655.4183,2.46,10.35
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Mandsaur,Mandsaur,district||Madhya Pradesh||Mandsaur,Madhya Pradesh,,,4576.6889,17.21,82.44
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Nimach,Nimach,district||Madhya Pradesh||Nimach,Madhya Pradesh,,,3695.5648,13.89,86.03
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Rajasthan||Pratapgarh,Pratapgarh,district||Rajasthan||Pratapgarh,Rajasthan,,,893.9764,3.36,20.15
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Ratlam,Ratlam,district||Madhya Pradesh||Ratlam,Madhya Pradesh,,,2948.7579,11.09,60.76
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Shajapur,Shajapur,district||Madhya Pradesh||Shajapur,Madhya Pradesh,,,2.9773,0.01,0.09
subbasin,CHU,Chambal Upper,subbasin||CHU,,Ganga Basin,Chambal Upper,district,Madhya Pradesh||Ujjain,Ujjain,district||Madhya Pradesh||Ujjain,Madhya Pradesh,,,5701.222,21.44,93.55
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Rajasthan||Alwar,Alwar,district||Rajasthan||Alwar,Rajasthan,,,397.5578,1.39,4.74
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Bhiwani,Bhiwani,district||Haryana||Bhiwani,Haryana,,,3300.4319,11.54,100.0
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Charkhi Dadri,Charkhi Dadri,district||Haryana||Charkhi Dadri,Haryana,,,1381.055,4.83,100.0
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Rajasthan||Churu,Churu,district||Rajasthan||Churu,Rajasthan,,,1955.4892,6.84,14.11
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Fatehabad,Fatehabad,district||Haryana||Fatehabad,Haryana,,,400.328,1.4,15.85
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Rajasthan||Hanumangarh,Hanumangarh,district||Rajasthan||Hanumangarh,Rajasthan,,,1295.3294,4.53,13.34
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Hisar,Hisar,district||Haryana||Hisar,Haryana,,,4034.2037,14.11,99.11
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Rajasthan||Jaipur,Jaipur,district||Rajasthan||Jaipur,Rajasthan,,,28.801,0.1,0.26
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Jhajjar,Jhajjar,district||Haryana||Jhajjar,Haryana,,,746.9917,2.61,40.21
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Rajasthan||Jhunjhunun,Jhunjhunun,district||Rajasthan||Jhunjhunun,Rajasthan,,,4423.0385,15.47,74.66
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Jind,Jind,district||Haryana||Jind,Haryana,,,2560.975,8.95,93.88
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Kaithal,Kaithal,district||Haryana||Kaithal,Haryana,,,1789.894,6.26,78.69
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Karnal,Karnal,district||Haryana||Karnal,Haryana,,,1433.4437,5.01,57.9
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Kurukshetra,Kurukshetra,district||Haryana||Kurukshetra,Haryana,,,303.0502,1.06,18.08
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Mahendragarh,Mahendragarh,district||Haryana||Mahendragarh,Haryana,,,1881.1063,6.58,97.38
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Panipat,Panipat,district||Haryana||Panipat,Haryana,,,27.068,0.09,2.08
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Punjab||Patiala,Patiala,district||Punjab||Patiala,Punjab,,,14.8637,0.05,0.45
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Rewari,Rewari,district||Haryana||Rewari,Haryana,,,437.8255,1.53,28.12
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Rohtak,Rohtak,district||Haryana||Rohtak,Haryana,,,764.293,2.67,45.85
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Punjab||Sangrur,Sangrur,district||Punjab||Sangrur,Punjab,,,0.8662,0.0,0.02
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Rajasthan||Sikar,Sikar,district||Rajasthan||Sikar,Rajasthan,,,1370.7976,4.79,17.74
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Sonipat,Sonipat,district||Haryana||Sonipat,Haryana,,,42.2028,0.15,1.93
subbasin,CHA,Chautang and others,subbasin||CHA,,Indus (Up to border) Basin,Chautang and others,district,Haryana||Yamunanagar,Yamunanagar,district||Haryana||Yamunanagar,Haryana,,,6.9758,0.02,0.4
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Anantnag,Anantnag,district||Jammu And Kashmir||Anantnag,Jammu And Kashmir,,,19.1543,0.06,0.7
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Himachal Pradesh||Chamba,Chamba,district||Himachal Pradesh||Chamba,Himachal Pradesh,,,1536.353,5.05,23.6
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Doda,Doda,district||Jammu And Kashmir||Doda,Jammu And Kashmir,,,2380.2322,7.83,98.85
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Jammu,Jammu,district||Jammu And Kashmir||Jammu,Jammu And Kashmir,,,2404.2007,7.91,99.62
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Himachal Pradesh||Kangra,Kangra,district||Himachal Pradesh||Kangra,Himachal Pradesh,,,0.9056,0.0,0.02
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Ladakh||Kargil,Kargil,district||Ladakh||Kargil,Ladakh,,,265.4141,0.87,1.87
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Kathua,Kathua,district||Jammu And Kashmir||Kathua,Jammu And Kashmir,,,45.5089,0.15,1.82
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Kishtwar,Kishtwar,district||Jammu And Kashmir||Kishtwar,Jammu And Kashmir,,,8157.4551,26.84,99.68
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Kulgam,Kulgam,district||Jammu And Kashmir||Kulgam,Jammu And Kashmir,,,11.561,0.04,0.91
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Himachal Pradesh||Kullu,Kullu,district||Himachal Pradesh||Kullu,Himachal Pradesh,,,8.1768,0.03,0.15
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Himachal Pradesh||Lahul & Spiti,Lahul & Spiti,district||Himachal Pradesh||Lahul & Spiti,Himachal Pradesh,,,6294.1874,20.71,45.1
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Ladakh||Leh,Leh,district||Ladakh||Leh,Ladakh,,,3.1371,0.01,0.0
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Mirpur,Mirpur,district||Jammu And Kashmir||Mirpur,Jammu And Kashmir,,,789.0674,2.6,21.77
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Punch,Punch,district||Jammu And Kashmir||Punch,Jammu And Kashmir,,,26.9226,0.09,0.63
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Rajauri,Rajauri,district||Jammu And Kashmir||Rajauri,Jammu And Kashmir,,,2489.3624,8.19,94.6
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Ramban,Ramban,district||Jammu And Kashmir||Ramban,Jammu And Kashmir,,,1283.1482,4.22,99.82
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Riasi,Riasi,district||Jammu And Kashmir||Riasi,Jammu And Kashmir,,,1905.6869,6.27,98.81
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Samba,Samba,district||Jammu And Kashmir||Samba,Jammu And Kashmir,,,720.6508,2.37,77.77
subbasin,CHE,Chenab,subbasin||CHE,,Indus (Up to border) Basin,Chenab,district,Jammu And Kashmir||Udhampur,Udhampur,district||Jammu And Kashmir||Udhampur,Jammu And Kashmir,,,1970.8781,6.48,86.47
subbasin,CHR,Churu,subbasin||CHR,,Indus (Up to border) Basin,Churu,district,Rajasthan||Bikaner,Bikaner,district||Rajasthan||Bikaner,Rajasthan,,,22291.5972,32.22,73.67
subbasin,CHR,Churu,subbasin||CHR,,Indus (Up to border) Basin,Churu,district,Rajasthan||Churu,Churu,district||Rajasthan||Churu,Rajasthan,,,4261.4042,6.16,30.76
subbasin,CHR,Churu,subbasin||CHR,,Indus (Up to border) Basin,Churu,district,Rajasthan||Jaisalmer,Jaisalmer,district||Rajasthan||Jaisalmer,Rajasthan,,,20592.8377,29.76,53.55
subbasin,CHR,Churu,subbasin||CHR,,Indus (Up to border) Basin,Churu,district,Rajasthan||Jodhpur,Jodhpur,district||Rajasthan||Jodhpur,Rajasthan,,,8855.8179,12.8,39.02
subbasin,CHR,Churu,subbasin||CHR,,Indus (Up to border) Basin,Churu,district,Rajasthan||Nagaur,Nagaur,district||Rajasthan||Nagaur,Rajasthan,,,10023.0311,14.49,56.3
subbasin,CHR,Churu,subbasin||CHR,,Indus (Up to border) Basin,Churu,district,Rajasthan||Sikar,Sikar,district||Rajasthan||Sikar,Rajasthan,,,3138.093,4.54,40.6
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Odisha||Balasore (Baleshwar),Balasore (Baleshwar),district||Odisha||Balasore (Baleshwar),Odisha,,,6.89,0.02,0.19
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Bankura,Bankura,district||West Bengal||Bankura,West Bengal,,,6877.3292,15.79,100.0
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Bokaro,Bokaro,district||Jharkhand||Bokaro,Jharkhand,,,2877.5126,6.61,99.75
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Chatra,Chatra,district||Jharkhand||Chatra,Jharkhand,,,730.7043,1.68,19.19
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Deoghar,Deoghar,district||Jharkhand||Deoghar,Jharkhand,,,4.4844,0.01,0.18
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Dhanbad,Dhanbad,district||Jharkhand||Dhanbad,Jharkhand,,,2033.0237,4.67,100.0
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||East Singhbhum,East Singhbhum,district||Jharkhand||East Singhbhum,Jharkhand,,,326.2628,0.75,9.17
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Giridih,Giridih,district||Jharkhand||Giridih,Jharkhand,,,3484.1295,8.0,70.09
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Haora,Haora,district||West Bengal||Haora,West Bengal,,,152.364,0.35,10.37
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Hazaribagh,Hazaribagh,district||Jharkhand||Hazaribagh,Jharkhand,,,3847.6774,8.83,88.83
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Hugli,Hugli,district||West Bengal||Hugli,West Bengal,,,1065.4342,2.45,33.72
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Jamtara,Jamtara,district||Jharkhand||Jamtara,Jharkhand,,,561.6006,1.29,30.93
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Jhargram,Jhargram,district||West Bengal||Jhargram,West Bengal,,,1071.0002,2.46,34.7
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Kodarma,Kodarma,district||Jharkhand||Kodarma,Jharkhand,,,721.5487,1.66,44.23
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Latehar,Latehar,district||Jharkhand||Latehar,Jharkhand,,,722.2145,1.66,17.04
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Lohardaga,Lohardaga,district||Jharkhand||Lohardaga,Jharkhand,,,73.9999,0.17,4.91
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Paschim Barddhaman,Paschim Barddhaman,district||West Bengal||Paschim Barddhaman,West Bengal,,,1022.3258,2.35,56.5
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Paschim Medinipur,Paschim Medinipur,district||West Bengal||Paschim Medinipur,West Bengal,,,5794.3604,13.3,92.32
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Purba Barddhaman,Purba Barddhaman,district||West Bengal||Purba Barddhaman,West Bengal,,,902.375,2.07,17.3
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Purba Medinipur,Purba Medinipur,district||West Bengal||Purba Medinipur,West Bengal,,,3819.8575,8.77,96.49
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,West Bengal||Puruliya,Puruliya,district||West Bengal||Puruliya,West Bengal,,,5267.1511,12.09,84.23
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Ramgarh,Ramgarh,district||Jharkhand||Ramgarh,Jharkhand,,,1254.4382,2.88,89.93
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Ranchi,Ranchi,district||Jharkhand||Ranchi,Jharkhand,,,809.0312,1.86,16.22
subbasin,DAM,Damodar,subbasin||DAM,,Ganga Basin,Damodar,district,Jharkhand||Saraikela-Kharsawan,Saraikela-Kharsawan,district||Jharkhand||Saraikela-Kharsawan,Jharkhand,,,12.8591,0.03,0.48
subbasin,DAN,Drainage Area of Andaman and Nicobar Islands,subbasin||DAN,,Drainage Area of Andaman and Nicobar Islands Basin,Drainage Area of Andaman and Nicobar Islands,district,Andaman & Nicobar||Nicobar,Nicobar,district||Andaman & Nicobar||Nicobar,Andaman & Nicobar,,,1487.1181,20.29,84.48
subbasin,DAN,Drainage Area of Andaman and Nicobar Islands,subbasin||DAN,,Drainage Area of Andaman and Nicobar Islands Basin,Drainage Area of Andaman and Nicobar Islands,district,Andaman & Nicobar||North & Middle Andaman,North & Middle Andaman,district||Andaman & Nicobar||North & Middle Andaman,Andaman & Nicobar,,,3112.7665,42.48,93.45
subbasin,DAN,Drainage Area of Andaman and Nicobar Islands,subbasin||DAN,,Drainage Area of Andaman and Nicobar Islands Basin,Drainage Area of Andaman and Nicobar Islands,district,Andaman & Nicobar||South Andaman,South Andaman,district||Andaman & Nicobar||South Andaman,Andaman & Nicobar,,,2258.2458,30.82,91.1
subbasin,DAL,Drainage Area of Lakshadweep Islands,subbasin||DAL,,Drainage Area of Lakshadweep Islands Basin,Drainage Area of Lakshadweep Islands,district,Lakshadweep||Lakshadweep,Lakshadweep,district||Lakshadweep||Lakshadweep,Lakshadweep,,,20.4811,3.54,73.47
subbasin,RAN,Drainage of Rann,subbasin||RAN,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,district,Gujarat||Devbhumi Dwarka,Devbhumi Dwarka,district||Gujarat||Devbhumi Dwarka,Gujarat,,,1528.7765,6.96,36.82
subbasin,RAN,Drainage of Rann,subbasin||RAN,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,district,Gujarat||Jamnagar,Jamnagar,district||Gujarat||Jamnagar,Gujarat,,,4494.1624,20.45,75.96
subbasin,RAN,Drainage of Rann,subbasin||RAN,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,district,Gujarat||Kachchh,Kachchh,district||Gujarat||Kachchh,Gujarat,,,10376.6797,47.22,25.49
subbasin,RAN,Drainage of Rann,subbasin||RAN,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,district,Gujarat||Morbi,Morbi,district||Gujarat||Morbi,Gujarat,,,1591.1558,7.24,31.95
subbasin,RAN,Drainage of Rann,subbasin||RAN,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,district,Gujarat||Rajkot,Rajkot,district||Gujarat||Rajkot,Gujarat,,,1709.3821,7.78,22.25
subbasin,GTK,East flowing rivers between Godavari and krishna,subbasin||GTK,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,512.444,4.84,7.41
subbasin,GTK,East flowing rivers between Godavari and krishna,subbasin||GTK,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,district,Telangana||Khammam,Khammam,district||Telangana||Khammam,Telangana,,,276.2619,2.61,5.91
subbasin,GTK,East flowing rivers between Godavari and krishna,subbasin||GTK,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,district,Andhra Pradesh||Krishna,Krishna,district||Andhra Pradesh||Krishna,Andhra Pradesh,,,3696.0499,34.88,42.21
subbasin,GTK,East flowing rivers between Godavari and krishna,subbasin||GTK,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,district,Andhra Pradesh||West Godavari,West Godavari,district||Andhra Pradesh||West Godavari,Andhra Pradesh,,,6102.8202,57.59,73.48
subbasin,KTP,East flowing rivers between krishna and Pennar,subbasin||KTP,,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,district,Andhra Pradesh||Guntur,Guntur,district||Andhra Pradesh||Guntur,Andhra Pradesh,,,4787.7767,20.14,41.99
subbasin,KTP,East flowing rivers between krishna and Pennar,subbasin||KTP,,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,district,Andhra Pradesh||Kurnool,Kurnool,district||Andhra Pradesh||Kurnool,Andhra Pradesh,,,58.453,0.25,0.34
subbasin,KTP,East flowing rivers between krishna and Pennar,subbasin||KTP,,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,district,Andhra Pradesh||Potti Sriramulu Nellore,Potti Sriramulu Nellore,district||Andhra Pradesh||Potti Sriramulu Nellore,Andhra Pradesh,,,2899.2109,12.2,21.93
subbasin,KTP,East flowing rivers between krishna and Pennar,subbasin||KTP,,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,district,Andhra Pradesh||Prakasam,Prakasam,district||Andhra Pradesh||Prakasam,Andhra Pradesh,,,16004.7961,67.32,90.91
subbasin,KTP,East flowing rivers between krishna and Pennar,subbasin||KTP,,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,district,Andhra Pradesh||Y S R Kadapa,Y S R Kadapa,district||Andhra Pradesh||Y S R Kadapa,Andhra Pradesh,,,2.6612,0.01,0.02
subbasin,GAN,Gandak and others,subbasin||GAN,,Ganga Basin,Gandak and others,district,Bihar||Arwal,Arwal,district||Bihar||Arwal,Bihar,,,443.9136,0.76,69.62
