unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
subbasin,BRU,Brahmaputra Upper,Brahmaputra Basin,Brahmaputra Upper,98972.8692364,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,30.894453642384107,30.894453642384107,0.3,9.268336092715233,,,0,,0.0,17.530210701736394,MATCHED,13.364242940647713,13.364242940647713,76.23549521469222,2026-07-07 04:58:18
subbasin,CAL,Cauvery Lower,Cauvery Basin,Cauvery Lower,17386.448641799998,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0170454545454545,0.0170454545454545,1.0,0.0170454545454545,,,0,,0.0,0.0,MATCHED,0.0170454545454545,0.0170454545454545,,2026-07-07 04:58:18
subbasin,CAM,Cauvery Middle,Cauvery Basin,Cauvery Middle,57280.9801051,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.3725,0.3725,3.0,1.1175,,,0,,0.0,2.6046386226514975,MATCHED,-2.2321386226514974,2.2321386226514974,-85.69859185990268,2026-07-07 04:58:18
subbasin,CAU,Cauvery Upper,Cauvery Basin,Cauvery Upper,10958.799342,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,2.9453125,2.9453125,1.0556361357589037,3.1091783061023954,,,0,,0.0,20.764548048377037,MATCHED,-17.819235548377037,17.819235548377037,-85.81566767965263,2026-07-07 04:58:18
subbasin,CHL,Chambal Lower,Ganga Basin,Chambal Lower,10941.2620969,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,15.5,15.5,0.3,4.65,,,0,,0.0,5.108804319492158,MATCHED,10.391195680507842,10.391195680507842,203.3978017294814,2026-07-07 04:58:18
subbasin,CHU,Chambal Upper,Ganga Basin,Chambal Upper,25546.5699826,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,12.51909722222222,12.51909722222222,0.3,3.7557291666666655,,,0,,0.0,12.650173637395104,MATCHED,-0.1310764151728847,0.1310764151728847,-1.0361629723833234,2026-07-07 04:58:18
subbasin,CHA,Chautang and others,Indus (Up to border) Basin,Chautang and others,27704.2449767,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.6602564102564102,0.6602564102564102,2.864786824998204,1.8914938652231728,,,0,,0.0,4.045898490800307,MATCHED,-3.385642080543897,3.385642080543897,-83.68084587990228,2026-07-07 04:58:18
subbasin,CHE,Chenab,Indus (Up to border) Basin,Chenab,29981.3828085,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,3.328125,3.328125,1.1517562686620113,3.833188831640757,,,0,,0.0,6.014857600132625,MATCHED,-2.6867326001326246,2.6867326001326246,-44.668266129415656,2026-07-07 04:58:18
subbasin,CHR,Churu,Indus (Up to border) Basin,Churu,66832.7547281,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,3.2345297029702973,3.2345297029702973,0.4036795550709774,1.3057135113589105,,,0,,0.0,1.547970855295068,MATCHED,1.6865588476752293,1.6865588476752293,108.95288124489555,2026-07-07 04:58:18
subbasin,DAM,Damodar,Ganga Basin,Damodar,41965.4937886,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,3.044491525423729,3.044491525423729,1.471943513845084,4.481319553803783,,,0,,0.0,19.201545982542683,MATCHED,-16.157054457118953,16.157054457118953,-84.1445499847165,2026-07-07 04:58:18
