unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
district,Chhattisgarh||Raigarh,Raigarh,,,,Chhattisgarh,Raigarh,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,21.68181812018156,21.68181812018156,0.3,6.504545436054468,2.3901890279607203,12.0,10,51.8236437770979,0.0,31.22618935324929,MATCHED,-9.544371233067729,9.544371233067729,-30.565276874152353,2026-07-04 18:30:40
district,Chhattisgarh||Raigarh,Raigarh,,,,Chhattisgarh,Raigarh,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,22.767045378685,22.767045378685,0.3,6.830113613605499,2.3901890279607203,12.0,10,54.41754206321672,0.0,31.22618935324929,MATCHED,-8.459143974564288,8.459143974564288,-27.089901617099045,2026-07-04 23:42:27
district,Maharashtra||Raigarh,Raigarh,,,,Maharashtra,Raigarh,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,124.77778005599976,124.77778005599976,0.3,37.433334016799925,1.585138418529796,12.0,11,197.7900529456261,0.0,188.0846379597982,MATCHED,-63.30685790379843,63.30685790379843,-33.658707372650944,2026-07-04 05:48:33
district,Maharashtra||Raigarh,Raigarh,,,,Maharashtra,Raigarh,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,151.98611134290695,151.98611134290695,0.3,45.59583340287208,1.585138418529796,12.0,11,240.919024172589,0.0,188.0846379597982,MATCHED,-36.098526616891235,36.098526616891235,-19.19270335337384,2026-07-04 11:46:03
district,Maharashtra||Raigarh,Raigarh,,,,Maharashtra,Raigarh,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,141.79166686534882,141.79166686534882,0.3,42.537500059604646,1.585138418529796,12.0,11,224.75941857564268,0.0,188.0846379597982,MATCHED,-46.29297109444937,46.29297109444937,-24.61284004722607,2026-07-04 18:30:40
district,Maharashtra||Raigarh,Raigarh,,,,Maharashtra,Raigarh,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,139.38889122009277,139.38889122009277,0.3,41.81666736602783,1.585138418529796,12.0,11,220.9506865892396,0.0,188.0846379597982,MATCHED,-48.69574673970541,48.69574673970541,-25.890337067354647,2026-07-04 23:42:27
district,Chhattisgarh||Raipur,Raipur,,,,Chhattisgarh,Raipur,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,38.9609375,38.9609375,0.3,11.68828125,1.4248712015299754,12.0,8,55.51431782835928,0.0,57.96355092525482,MATCHED,-19.002613425254822,19.002613425254822,-32.783728950214034,2026-07-04 05:48:33
district,Chhattisgarh||Raipur,Raipur,,,,Chhattisgarh,Raipur,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,87.7578125,87.7578125,0.3,26.32734375,1.4248712015299754,12.0,8,125.04357974051727,0.0,57.96355092525482,MATCHED,29.794261574745178,29.794261574745178,51.40171900987481,2026-07-04 11:46:03
district,Chhattisgarh||Raipur,Raipur,,,,Chhattisgarh,Raipur,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,42.21484375,42.21484375,0.3,12.664453125,1.4248712015299754,12.0,8,60.15071513646267,0.0,57.96355092525482,MATCHED,-15.748707175254822,15.748707175254822,-27.170017923096363,2026-07-04 18:30:40
district,Chhattisgarh||Raipur,Raipur,,,,Chhattisgarh,Raipur,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,56.3203125,56.3203125,0.3,16.89609375,1.4248712015299754,12.0,8,80.2491913424187,0.0,57.96355092525482,MATCHED,-1.6432384252548218,1.6432384252548218,-2.8349512737302986,2026-07-04 23:42:27
district,Madhya Pradesh||Raisen,Raisen,,,,Madhya Pradesh,Raisen,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,5.510416798293591,5.510416798293591,0.8046386130081594,4.433894129675817,0.819335772931055,12.0,4,5.510416798293591,0.0,10.99126746226102,MATCHED,-5.480850663967428,5.480850663967428,-49.86550170656987,2026-07-04 05:48:33
district,Madhya Pradesh||Raisen,Raisen,,,,Madhya Pradesh,Raisen,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,6.463541612029076,6.463541612029076,0.6859852377872913,4.433894129675817,0.819335772931055,12.0,4,6.463541612029076,0.0,10.99126746226102,MATCHED,-4.527725850231944,4.527725850231944,-41.19384653114922,2026-07-04 11:46:03
district,Madhya Pradesh||Raisen,Raisen,,,,Madhya Pradesh,Raisen,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,3.770833363290876,3.770833363290876,1.175839317865342,4.433894129675817,0.819335772931055,12.0,4,3.770833363290876,0.0,10.99126746226102,MATCHED,-7.220434098970143,7.220434098970143,-65.69246107204478,2026-07-04 18:30:40
district,Madhya Pradesh||Raisen,Raisen,,,,Madhya Pradesh,Raisen,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,9.97395834326744,9.97395834326744,0.4445470872322979,4.433894129675817,0.819335772931055,12.0,4,9.97395834326744,0.0,10.99126746226102,MATCHED,-1.0173091189935786,1.0173091189935786,-9.255612444029339,2026-07-04 23:42:27
district,Chhattisgarh||Raj Nandgaon,Raj Nandgaon,,,,Chhattisgarh,Raj Nandgaon,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,20.45454576611519,20.45454576611519,0.3,6.136363729834557,2.408525084459649,12.0,8,49.26528656891635,0.0,60.521770997480914,MATCHED,-40.067225231365725,40.067225231365725,-66.20299533705555,2026-07-04 05:48:33
district,Chhattisgarh||Raj Nandgaon,Raj Nandgaon,,,,Chhattisgarh,Raj Nandgaon,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,20.57954542338848,20.57954542338848,0.3,6.173863627016544,2.408525084459649,12.0,8,49.56635137900793,0.0,60.521770997480914,MATCHED,-39.94222557409243,39.94222557409243,-65.99645865577024,2026-07-04 11:46:03
district,Chhattisgarh||Raj Nandgaon,Raj Nandgaon,,,,Chhattisgarh,Raj Nandgaon,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,29.67045427858829,29.67045427858829,0.3,8.901136283576488,2.408525084459649,12.0,8,71.46203339729304,0.0,60.521770997480914,MATCHED,-30.851316718892623,30.851316718892623,-50.97556831272624,2026-07-04 18:30:40
district,Chhattisgarh||Raj Nandgaon,Raj Nandgaon,,,,Chhattisgarh,Raj Nandgaon,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,24.965908899903297,24.965908899903297,0.3,7.489772669970989,2.408525084459649,12.0,8,60.13101784175151,0.0,60.521770997480914,MATCHED,-35.55586209757762,35.55586209757762,-58.74887914145399,2026-07-04 23:42:27
district,Jammu and Kashmir||Rajauri,Rajauri,,,,Jammu and Kashmir,Rajauri,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,1.4999999850988388,1.4999999850988388,3.0,4.499999955296516,1.0,12.0,0,1.4999999850988388,0.0,2.420336892207464,MATCHED,-0.9203369071086254,0.9203369071086254,-38.0251571618707,2026-07-04 05:48:33
district,Jammu and Kashmir||Rajauri,Rajauri,,,,Jammu and Kashmir,Rajauri,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,1.5625000009313226,1.5625000009313226,3.0,4.687500002793968,1.0,12.0,0,1.5625000009313226,0.0,2.420336892207464,MATCHED,-0.8578368912761416,0.8578368912761416,-35.44287136381882,2026-07-04 11:46:03
district,Jammu and Kashmir||Rajauri,Rajauri,,,,Jammu and Kashmir,Rajauri,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,1.739583294838667,1.739583294838667,3.0,5.218749884516001,1.0,12.0,0,1.739583294838667,0.0,2.420336892207464,MATCHED,-0.6807535973687973,0.6807535973687973,-28.126398418358907,2026-07-04 18:30:40
district,Jammu and Kashmir||Rajauri,Rajauri,,,,Jammu and Kashmir,Rajauri,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,1.364583338610828,1.364583338610828,3.0,4.093750015832484,1.0,12.0,0,1.364583338610828,0.0,2.420336892207464,MATCHED,-1.0557535535966363,1.0557535535966363,-43.6201074732922,2026-07-04 23:42:27
district,Madhya Pradesh||Rajgarh,Rajgarh,,,,Madhya Pradesh,Rajgarh,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,6.410714317113161,6.410714317113161,0.6434601429893414,4.1250391511534525,0.6839604234969804,12.0,3,6.410714317113161,0.0,8.095607587269374,MATCHED,-1.6848932701562127,1.6848932701562127,-20.8124375100118,2026-07-04 05:48:33
district,Madhya Pradesh||Rajgarh,Rajgarh,,,,Madhya Pradesh,Rajgarh,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,10.366071427240968,10.366071427240968,0.3979365934439999,4.1250391511534525,0.6839604234969804,12.0,3,10.366071427240968,0.0,8.095607587269374,MATCHED,2.270463839971594,2.270463839971594,28.04562616821964,2026-07-04 11:46:03
district,Madhya Pradesh||Rajgarh,Rajgarh,,,,Madhya Pradesh,Rajgarh,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,6.500000104308128,6.500000104308128,0.6346213976857358,4.1250391511534525,0.6839604234969804,12.0,3,6.500000104308128,0.0,8.095607587269374,MATCHED,-1.5956074829612454,1.5956074829612454,-19.709545772332074,2026-07-04 18:30:40
district,Madhya Pradesh||Rajgarh,Rajgarh,,,,Madhya Pradesh,Rajgarh,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,7.785714238882065,7.785714238882065,0.5298215455369395,4.1250391511534525,0.6839604234969804,12.0,3,7.785714238882065,0.0,8.095607587269374,MATCHED,-0.309893348387309,0.309893348387309,-3.827919585364131,2026-07-04 23:42:27
district,Gujarat||Rajkot,Rajkot,,,,Gujarat,Rajkot,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,5.4041665736585855,5.4041665736585855,0.4420366526248199,2.388839702446983,1.282969415705031,12.0,1,5.4041665736585855,0.0,14.509743649264175,MATCHED,-9.10557707560559,9.10557707560559,-62.754913496127514,2026-07-04 05:48:33
district,Gujarat||Rajkot,Rajkot,,,,Gujarat,Rajkot,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,4.587500117719173,4.587500117719173,0.5207279871710768,2.388839702446983,1.282969415705031,12.0,1,4.587500117719173,0.0,14.509743649264175,MATCHED,-9.922243531545002,9.922243531545002,-68.38331380202008,2026-07-04 11:46:03
district,Gujarat||Rajkot,Rajkot,,,,Gujarat,Rajkot,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,2.283333373256028,2.283333373256028,1.0462071506625876,2.388839702446983,1.282969415705031,12.0,1,2.283333373256028,0.0,14.509743649264175,MATCHED,-12.226410276008147,12.226410276008147,-84.26344787027425,2026-07-04 18:30:40
district,Gujarat||Rajkot,Rajkot,,,,Gujarat,Rajkot,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,4.045833344105631,4.045833344105631,0.5904444150986299,2.388839702446983,1.282969415705031,12.0,1,4.045833344105631,0.0,14.509743649264175,MATCHED,-10.463910305158544,10.463910305158544,-72.11643815422745,2026-07-04 23:42:27
district,Rajasthan||Rajsamand,Rajsamand,,,,Rajasthan,Rajsamand,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,3.000000096857548,3.000000096857548,0.8615795100521013,2.5847386136067825,0.5759476135202899,12.0,3,3.000000096857548,0.0,0.6825738849916628,MATCHED,2.3174262118658855,2.3174262118658855,339.5128736714255,2026-07-04 05:48:33
district,Rajasthan||Rajsamand,Rajsamand,,,,Rajasthan,Rajsamand,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,2.2053570970892906,2.2053570970892906,1.172027249926197,2.5847386136067825,0.5759476135202899,12.0,3,2.2053570970892906,0.0,0.6825738849916628,MATCHED,1.522783212097628,1.522783212097628,223.0942679730895,2026-07-04 11:46:03
district,Rajasthan||Rajsamand,Rajsamand,,,,Rajasthan,Rajsamand,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,1.8125000223517416,1.8125000223517416,1.426062665783061,2.5847386136067825,0.5759476135202899,12.0,3,1.8125000223517416,0.0,0.6825738849916628,MATCHED,1.1299261373600786,1.1299261373600786,165.53902254462605,2026-07-04 18:30:40
district,Rajasthan||Rajsamand,Rajsamand,,,,Rajasthan,Rajsamand,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,1.4464285746216774,1.4464285746216774,1.786979778301765,2.5847386136067825,0.5759476135202899,12.0,3,1.4464285746216774,0.0,0.6825738849916628,MATCHED,0.7638546896300146,0.7638546896300146,111.90798628918313,2026-07-04 23:42:27
district,Tamil Nadu||Ramanathapuram,Ramanathapuram,,,,Tamil Nadu,Ramanathapuram,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,0.177083333954215,0.177083333954215,3.0,0.5312500018626451,1.0,12.0,0,0.177083333954215,0.0,0.0,MATCHED,0.177083333954215,0.177083333954215,,2026-07-04 05:48:33
district,Tamil Nadu||Ramanathapuram,Ramanathapuram,,,,Tamil Nadu,Ramanathapuram,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,0.7500000102445483,0.7500000102445483,3.0,2.250000030733645,1.0,12.0,0,0.7500000102445483,0.0,0.0,MATCHED,0.7500000102445483,0.7500000102445483,,2026-07-04 11:46:03
district,Tamil Nadu||Ramanathapuram,Ramanathapuram,,,,Tamil Nadu,Ramanathapuram,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,0.7708333432674408,0.7708333432674408,3.0,2.3125000298023224,1.0,12.0,0,0.7708333432674408,0.0,0.0,MATCHED,0.7708333432674408,0.7708333432674408,,2026-07-04 18:30:40
district,Tamil Nadu||Ramanathapuram,Ramanathapuram,,,,Tamil Nadu,Ramanathapuram,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,0.0625,0.0625,1.0,0.0625,1.0,12.0,0,0.0625,0.0,0.0,MATCHED,0.0625,0.0625,,2026-07-04 23:42:27
district,Uttar Pradesh||Rampur,Rampur,,,,Uttar Pradesh,Rampur,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,0.09375,0.09375,1.0,0.09375,1.0,12.0,0,0.09375,0.0,0.0,MATCHED,0.09375,0.09375,,2026-07-04 05:48:33
district,Uttar Pradesh||Rampur,Rampur,,,,Uttar Pradesh,Rampur,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,0.96875,0.96875,2.614131954066057,2.5324403305014926,1.0,12.0,0,0.96875,0.0,0.0,MATCHED,0.96875,0.96875,,2026-07-04 11:46:03
district,Uttar Pradesh||Rampur,Rampur,,,,Uttar Pradesh,Rampur,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,0.34375,0.34375,3.0,1.03125,1.0,12.0,0,0.34375,0.0,0.0,MATCHED,0.34375,0.34375,,2026-07-04 18:30:40
district,Uttar Pradesh||Rampur,Rampur,,,,Uttar Pradesh,Rampur,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,0.25,0.25,3.0,0.75,1.0,12.0,0,0.25,0.0,0.0,MATCHED,0.25,0.25,,2026-07-04 23:42:27
district,Jharkhand||Ranchi,Ranchi,,,,Jharkhand,Ranchi,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,7.181818246841431,7.181818246841431,0.7000628859979836,5.027724408596791,1.0,12.0,0,7.181818246841431,0.0,7.46330559795553,MATCHED,-0.28148735111409895,0.28148735111409895,-3.771617648769582,2026-07-04 05:48:33
district,Jharkhand||Ranchi,Ranchi,,,,Jharkhand,Ranchi,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,7.875000052154064,7.875000052154064,0.6384411905142208,5.027724408596791,1.0,12.0,0,7.875000052154064,0.0,7.46330559795553,MATCHED,0.41169445419853457,0.41169445419853457,5.516248112784135,2026-07-04 11:46:03
district,Jharkhand||Ranchi,Ranchi,,,,Jharkhand,Ranchi,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,5.784090887755156,5.784090887755156,0.8692332997810283,5.027724408596791,1.0,12.0,0,5.784090887755156,0.0,7.46330559795553,MATCHED,-1.679214710200374,1.679214710200374,-22.499610771135675,2026-07-04 18:30:40
district,Jharkhand||Ranchi,Ranchi,,,,Jharkhand,Ranchi,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,6.636363625526428,6.636363625526428,0.7576023093818895,5.027724408596791,1.0,12.0,0,6.636363625526428,0.0,7.46330559795553,MATCHED,-0.8269419724291014,0.8269419724291014,-11.080103334581807,2026-07-04 23:42:27
district,Andhra Pradesh||Rangareddi,Rangareddi,,,,Andhra Pradesh,Rangareddi,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,3.125,3.125,1.0362512089280778,3.238285027900243,1.0,12.0,0,3.125,0.0,1.5928546542094812,MATCHED,1.5321453457905188,1.5321453457905188,96.18864732833443,2026-07-04 05:48:33
district,Andhra Pradesh||Rangareddi,Rangareddi,,,,Andhra Pradesh,Rangareddi,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,9.28472225368023,9.28472225368023,0.3487756487940895,3.238285027900243,1.0,12.0,0,9.28472225368023,0.0,1.5928546542094812,MATCHED,7.691867599470748,7.691867599470748,482.8982719260188,2026-07-04 11:46:03
district,Andhra Pradesh||Rangareddi,Rangareddi,,,,Andhra Pradesh,Rangareddi,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,5.430555533617735,5.430555533617735,0.5963082428406653,3.238285027900243,1.0,12.0,0,5.430555533617735,0.0,1.5928546542094812,MATCHED,3.8377008794082537,3.8377008794082537,240.93227020219672,2026-07-04 18:30:40
district,Andhra Pradesh||Rangareddi,Rangareddi,,,,Andhra Pradesh,Rangareddi,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,2.187500014901161,2.187500014901161,1.4803588598131094,3.238285027900243,1.0,12.0,0,2.187500014901161,0.0,1.5928546542094812,MATCHED,0.59464536069168,0.59464536069168,37.33205406533447,2026-07-04 23:42:27
district,Madhya Pradesh||Ratlam,Ratlam,,,,Madhya Pradesh,Ratlam,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,12.1953125,12.1953125,0.3143097420365943,3.8331055259306543,0.6149659159112656,12.0,4,7.499701521386606,0.0,9.900213479995728,MATCHED,2.2950990200042725,2.2950990200042725,23.182318488805585,2026-07-04 05:48:33
district,Madhya Pradesh||Ratlam,Ratlam,,,,Madhya Pradesh,Ratlam,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,9.8203125,9.8203125,0.3903241903891199,3.8331055259306543,0.6149659159112656,12.0,4,9.8203125,0.0,9.900213479995728,MATCHED,-0.07990097999572754,0.07990097999572754,-0.8070632028003705,2026-07-04 11:46:03
district,Madhya Pradesh||Ratlam,Ratlam,,,,Madhya Pradesh,Ratlam,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,9.578125,9.578125,0.4001937253826458,3.8331055259306543,0.6149659159112656,12.0,4,9.578125,0.0,9.900213479995728,MATCHED,-0.32208847999572754,0.32208847999572754,-3.253348835825978,2026-07-04 18:30:40
district,Madhya Pradesh||Ratlam,Ratlam,,,,Madhya Pradesh,Ratlam,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,16.1953125,16.1953125,0.3,4.85859375,0.6149659159112656,12.0,4,9.959565185031668,0.0,9.900213479995728,MATCHED,6.2950990200042725,6.2950990200042725,63.585487653615615,2026-07-04 23:42:27
district,Maharashtra||Ratnagiri,Ratnagiri,,,,Maharashtra,Ratnagiri,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,71.83522605895996,71.83522605895996,0.3,21.550567817687988,1.9857216734287848,12.0,11,142.64476530093305,0.0,101.14108553799716,MATCHED,-29.305859479037196,29.305859479037196,-28.97522735014292,2026-07-04 05:48:33
district,Maharashtra||Ratnagiri,Ratnagiri,,,,Maharashtra,Ratnagiri,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,58.4261357486248,58.4261357486248,0.3,17.52784072458744,1.9857216734287848,12.0,11,116.01804405073662,0.0,101.14108553799716,MATCHED,-42.714949789372355,42.714949789372355,-42.23303473772289,2026-07-04 11:46:03
district,Maharashtra||Ratnagiri,Ratnagiri,,,,Maharashtra,Ratnagiri,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,63.62499940395355,63.62499940395355,0.3,19.087499821186064,1.9857216734287848,12.0,11,126.34154028832413,0.0,101.14108553799716,MATCHED,-37.516086134043604,37.516086134043604,-37.09282526926151,2026-07-04 18:30:40
district,Maharashtra||Ratnagiri,Ratnagiri,,,,Maharashtra,Ratnagiri,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,76.24431896209717,76.24431896209717,0.3,22.87329568862915,1.9857216734287848,12.0,11,151.39999663885365,0.0,101.14108553799716,MATCHED,-24.89676657589999,24.89676657589999,-24.615878348019763,2026-07-04 23:42:27
district,Orissa||Rayagada,Rayagada,,,,Orissa,Rayagada,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,21.39374992251396,21.39374992251396,0.3,6.418124976754188,0.8400830053964691,12.0,5,17.972525731606,0.0,44.38146877288818,MATCHED,-22.98771885037422,22.98771885037422,-51.79575955002416,2026-07-04 05:48:33
district,Orissa||Rayagada,Rayagada,,,,Orissa,Rayagada,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,36.57499913871288,36.57499913871288,0.3,10.972499741613865,0.8400830053964691,12.0,5,30.726035198823187,0.0,44.38146877288818,MATCHED,-7.8064696341752935,7.8064696341752935,-17.58948013668291,2026-07-04 11:46:03
district,Orissa||Rayagada,Rayagada,,,,Orissa,Rayagada,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,66.68749944865704,66.68749944865704,0.3,20.00624983459711,0.8400830053964691,12.0,5,56.02303495920318,0.0,44.38146877288818,MATCHED,22.30603067576886,22.30603067576886,50.259784753665485,2026-07-04 18:30:40
district,Orissa||Rayagada,Rayagada,,,,Orissa,Rayagada,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,64.11250162124634,64.11250162124634,0.3,19.2337504863739,0.8400830053964691,12.0,5,53.85982304546262,0.0,44.38146877288818,MATCHED,19.73103284835816,19.73103284835816,44.457818530808716,2026-07-04 23:42:27
district,Madhya Pradesh||Rewa,Rewa,,,,Madhya Pradesh,Rewa,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,0.1041666679084301,0.1041666679084301,3.0,0.3125000037252903,1.0,12.0,0,0.1041666679084301,0.0,0.0,MATCHED,0.1041666679084301,0.1041666679084301,,2026-07-04 05:48:33
district,Madhya Pradesh||Rewa,Rewa,,,,Madhya Pradesh,Rewa,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,0.375,0.375,3.0,1.125,1.0,12.0,0,0.375,0.0,0.0,MATCHED,0.375,0.375,,2026-07-04 11:46:03
district,Madhya Pradesh||Rewa,Rewa,,,,Madhya Pradesh,Rewa,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,0.423611116129905,0.423611116129905,3.0,1.270833348389715,1.0,12.0,0,0.423611116129905,0.0,0.0,MATCHED,0.423611116129905,0.423611116129905,,2026-07-04 18:30:40
district,Madhya Pradesh||Rewa,Rewa,,,,Madhya Pradesh,Rewa,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,0.4166666576638818,0.4166666576638818,3.0,1.2499999729916451,1.0,12.0,0,0.4166666576638818,0.0,0.0,MATCHED,0.4166666576638818,0.4166666576638818,,2026-07-04 23:42:27
district,Haryana||Rewari,Rewari,,,,Haryana,Rewari,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,0.3125,0.3125,3.0,0.9375,1.0,12.0,0,0.3125,0.0,0.0,MATCHED,0.3125,0.3125,,2026-07-04 05:48:33
district,Haryana||Rewari,Rewari,,,,Haryana,Rewari,20260704,06,2026-07-04 06:00:00,2026-07-04 06:00:00,2026-07-05 06:00:00,20260705,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,0.0,MATCHED,0.0,0.0,,2026-07-04 11:46:03
district,Haryana||Rewari,Rewari,,,,Haryana,Rewari,20260704,12,2026-07-04 12:00:00,2026-07-04 12:00:00,2026-07-05 12:00:00,20260705,0.03125,0.03125,1.0,0.03125,1.0,12.0,0,0.03125,0.0,0.0,MATCHED,0.03125,0.03125,,2026-07-04 18:30:40
district,Haryana||Rewari,Rewari,,,,Haryana,Rewari,20260704,18,2026-07-04 18:00:00,2026-07-04 18:00:00,2026-07-05 18:00:00,20260705,0.25,0.25,3.0,0.75,1.0,12.0,0,0.25,0.0,0.0,MATCHED,0.25,0.25,,2026-07-04 23:42:27
district,Meghalaya||Ri-Bhoi,Ri-Bhoi,,,,Meghalaya,Ri-Bhoi,20260704,00,2026-07-04 00:00:00,2026-07-04 00:00:00,2026-07-05 00:00:00,20260705,16.791666269302368,16.791666269302368,0.3,5.03749988079071,0.3517042863269428,12.0,1,5.9057010014851885,0.0,5.9057010014851885,MATCHED,10.88596526781718,10.88596526781718,184.3297733000627,2026-07-04 05:48:33
